KTADocumentID,ResultadoFraude,IndicatorIndex,Ind_ID,Ind_Type,Ind_Category,Ind_Title,Ind_Description
006dde1d-d181-4d8b-afe9-b179000e472b,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
006dde1d-d181-4d8b-afe9-b179000e472b,WARNING,2,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
006dde1d-d181-4d8b-afe9-b179000e472b,WARNING,3,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
006dde1d-d181-4d8b-afe9-b179000e472b,WARNING,4,has_crystal_reports_metadata,INFO,known_creator,Saved in SAP Crystal Reports,The document was processed and saved in SAP Crystal Reports - SAP server suite for generating reports.
006dde1d-d181-4d8b-afe9-b179000e472b,WARNING,5,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
007da335-0cc4-4b80-9b05-b1780175eba2,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
007da335-0cc4-4b80-9b05-b1780175eba2,WARNING,2,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
007da335-0cc4-4b80-9b05-b1780175eba2,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
007da335-0cc4-4b80-9b05-b1780175eba2,WARNING,4,has_link_annotations,INFO,annotations,Contains link annotations,"This document contains a hyphertext link to a destination inside or outside of the document, e.g. a website."
007da335-0cc4-4b80-9b05-b1780175eba2,WARNING,5,has_unknown_pdf_comments,RISK,modifications,Contains uncommon PDF comments in PDF data,This document contains uncommon PDF comments. This might be a relic of a PDF editor.
007da335-0cc4-4b80-9b05-b1780175eba2,WARNING,6,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
008630c8-c3f3-4562-a11f-b1db016af3bd,HIGH_RISK,1,in_transaction_cluster,RISK,serial_fraud,Serial fraud,"This image has visual content or metadata very similar to images already processed, indicating it is part of a series that used the same document-template, the same device, or the same scene composition to create multiple iterations of the document. This is a strong indication of fraud."
008630c8-c3f3-4562-a11f-b1db016af3bd,HIGH_RISK,2,digital_print,RISK,content_hiding,Digital print,This document was converted directly from a digital PDF to an image. This is highly suspicious as there is no legitimate reason to do so.
0092de9f-883a-4988-ab94-b179002d83b9,WARNING,1,digital_print,RISK,content_hiding,Digital print,This document was converted directly from a digital PDF to an image. This is highly suspicious as there is no legitimate reason to do so.
0092de9f-883a-4988-ab94-b179002d83b9,WARNING,2,low_resolution,INFO,low_quality_image,Document has low resolution,Resolution of images stored in this document is too low for reliable analysis. Some detectors may be disabled.
0092de9f-883a-4988-ab94-b179002d83b9,WARNING,3,is_modified_per_modify_date,RISK,exif,Evidence of modification based on image metadata,Time of creation is not specified but the time of modification is 2024-03-14T09:11:22+00:00. This may indicate that the image was manipulated after creation. The time span between creation and modification is unknown.
00a3280d-d7ce-4e36-a768-b179002d82b4,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
00a3280d-d7ce-4e36-a768-b179002d82b4,WARNING,2,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
00a3280d-d7ce-4e36-a768-b179002d82b4,WARNING,3,has_crystal_reports_metadata,INFO,known_creator,Saved in SAP Crystal Reports,The document was processed and saved in SAP Crystal Reports - SAP server suite for generating reports.
00d39c65-4439-499a-85d3-b17801662e7c,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
00d39c65-4439-499a-85d3-b17801662e7c,WARNING,2,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
00d39c65-4439-499a-85d3-b17801662e7c,WARNING,3,has_crystal_reports_metadata,INFO,known_creator,Saved in SAP Crystal Reports,The document was processed and saved in SAP Crystal Reports - SAP server suite for generating reports.
00f036c6-a1ba-4451-9fbc-b17801818548,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
00f036c6-a1ba-4451-9fbc-b17801818548,WARNING,2,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
00f036c6-a1ba-4451-9fbc-b17801818548,WARNING,3,has_crystal_reports_metadata,INFO,known_creator,Saved in SAP Crystal Reports,The document was processed and saved in SAP Crystal Reports - SAP server suite for generating reports.
010b8cf8-2f3f-49c1-9e40-b1db016aa4cb,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
010b8cf8-2f3f-49c1-9e40-b1db016aa4cb,WARNING,2,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
010b8cf8-2f3f-49c1-9e40-b1db016aa4cb,WARNING,3,has_itext_metadata,INFO,known_creator,Saved in iText,The document was processed and saved in iText - software library (Java language) for generating PDF files.
010b8cf8-2f3f-49c1-9e40-b1db016aa4cb,WARNING,4,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
010b8cf8-2f3f-49c1-9e40-b1db016aa4cb,WARNING,5,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
0122cea0-830d-40d4-a18b-b1db016acada,WARNING,1,screenshot,RISK,content_hiding,Screenshot,This image contains screenshot which may be a policy violation.
013bf79d-0fae-4335-8e8f-b1780175ebed,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
013bf79d-0fae-4335-8e8f-b1780175ebed,WARNING,2,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
013bf79d-0fae-4335-8e8f-b1780175ebed,WARNING,3,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
013bf79d-0fae-4335-8e8f-b1780175ebed,WARNING,4,has_dxperience_metadata,INFO,known_creator,Saved in DXperience,The document was processed and saved in DXperience - software for designing other software.
01561d1f-aaa4-4e1f-9d3f-b1db016ac97d,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
01561d1f-aaa4-4e1f-9d3f-b1db016ac97d,WARNING,2,has_dxperience_metadata,INFO,known_creator,Saved in DXperience,The document was processed and saved in DXperience - software for designing other software.
015a25e7-8726-4f1c-ae8c-b1db016afa65,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
015a25e7-8726-4f1c-ae8c-b1db016afa65,WARNING,2,has_dxperience_metadata,INFO,known_creator,Saved in DXperience,The document was processed and saved in DXperience - software for designing other software.
015a25e7-8726-4f1c-ae8c-b1db016afa65,WARNING,3,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
015a25e7-8726-4f1c-ae8c-b1db016afa65,WARNING,4,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
01664173-566e-431a-bb55-b17801813bf9,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
01664173-566e-431a-bb55-b17801813bf9,WARNING,2,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
01664173-566e-431a-bb55-b17801813bf9,WARNING,3,has_dxperience_metadata,INFO,known_creator,Saved in DXperience,The document was processed and saved in DXperience - software for designing other software.
01664173-566e-431a-bb55-b17801813bf9,WARNING,4,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
01ab005e-f271-40d7-8612-b1780174fff5,WARNING,1,has_black_white_id,RISK,modifications,Printed copy of a document,"Documents of this type are typically issued in color. The document in this image is in black and white, suggesting it is a printed copy and not the genuine article."
01ab005e-f271-40d7-8612-b1780174fff5,WARNING,2,has_samsung_mobile_country_code,INFO,exif,Mobile Country Code,This photo contains metadata from a Samsung device with a mobile country code of ['Chile'].
01ab005e-f271-40d7-8612-b1780174fff5,WARNING,3,is_edited_with_samsung_photo_editor,RISK,exif,Edited with Samsung Photo Editor,"This photo contains metadata from a Samsung device which suggests it was edited at least once on the device. While the editor is often used to crop or enhance photos with filters, it can also add artificial text layers or remove content via smoothing and other tools."
01ab005e-f271-40d7-8612-b1780174fff5,WARNING,4,has_size_changed,RISK,metadata,The image resolution has been changed,The metadata of this image suggest that the image was resized or cropped.
01c8fb3e-4bff-4583-b236-b1db016ab250,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
01c8fb3e-4bff-4583-b236-b1db016ab250,WARNING,2,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
01c8fb3e-4bff-4583-b236-b1db016ab250,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
01c8fb3e-4bff-4583-b236-b1db016ab250,WARNING,4,has_unknown_pdf_comments,RISK,modifications,Contains uncommon PDF comments in PDF data,This document contains uncommon PDF comments. This might be a relic of a PDF editor.
01c8fb3e-4bff-4583-b236-b1db016ab250,WARNING,5,has_link_annotations,INFO,annotations,Contains link annotations,"This document contains a hyphertext link to a destination inside or outside of the document, e.g. a website."
01c8fb3e-4bff-4583-b236-b1db016ab250,WARNING,6,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
01dff814-512d-4925-9d33-b1db016b0489,WARNING,1,is_printed_copy,RISK,modifications,Printed copy of a document,Image analysis indicates that the document is a printed copy and there could be earlier versions of this document. This discrepancy raises concerns about potential document tampering and may be indicative of fraudulent activity.
01e8da76-6a0b-4eff-a8b8-b1db016abdb0,HIGH_RISK,1,digital_print,RISK,content_hiding,Digital print,This document was converted directly from a digital PDF to an image. This is highly suspicious as there is no legitimate reason to do so.
01e8da76-6a0b-4eff-a8b8-b1db016abdb0,HIGH_RISK,2,in_transaction_cluster,RISK,serial_fraud,Serial fraud,"This image has visual content or metadata very similar to images already processed, indicating it is part of a series that used the same document-template, the same device, or the same scene composition to create multiple iterations of the document. This is a strong indication of fraud."
01e9e8b0-3908-4154-8d00-b1db016af2d2,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
01e9e8b0-3908-4154-8d00-b1db016af2d2,WARNING,2,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
01e9e8b0-3908-4154-8d00-b1db016af2d2,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
01e9e8b0-3908-4154-8d00-b1db016af2d2,WARNING,4,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
01e9e8b0-3908-4154-8d00-b1db016af2d2,WARNING,5,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
01e9e8b0-3908-4154-8d00-b1db016af2d2,WARNING,6,has_link_annotations,INFO,annotations,Contains link annotations,"This document contains a hyphertext link to a destination inside or outside of the document, e.g. a website."
01f94ff5-cb36-44bf-b04f-b1780174fe66,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
01f94ff5-cb36-44bf-b04f-b1780174fe66,WARNING,2,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
01f94ff5-cb36-44bf-b04f-b1780174fe66,WARNING,3,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
01f94ff5-cb36-44bf-b04f-b1780174fe66,WARNING,4,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
01f94ff5-cb36-44bf-b04f-b1780174fe66,WARNING,5,has_itext_metadata,INFO,known_creator,Saved in iText,The document was processed and saved in iText - software library (Java language) for generating PDF files.
020663cd-abdc-4bb9-ac3b-b1db016aa005,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
020663cd-abdc-4bb9-ac3b-b1db016aa005,WARNING,2,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
020663cd-abdc-4bb9-ac3b-b1db016aa005,WARNING,3,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
020663cd-abdc-4bb9-ac3b-b1db016aa005,WARNING,4,has_ghostscript_metadata,INFO,known_creator,Saved in Ghostscript,The document was processed and saved in Ghostscript - suite of software based on an interpreter for Adobe Systems' PostScript and Portable Document Format.
020b6115-c968-4536-b826-b17900035d50,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
020b6115-c968-4536-b826-b17900035d50,WARNING,2,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
020b6115-c968-4536-b826-b17900035d50,WARNING,3,has_crystal_reports_metadata,INFO,known_creator,Saved in SAP Crystal Reports,The document was processed and saved in SAP Crystal Reports - SAP server suite for generating reports.
021ef629-d1b4-459f-a2af-b178017583ca,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
021ef629-d1b4-459f-a2af-b178017583ca,WARNING,2,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
021ef629-d1b4-459f-a2af-b178017583ca,WARNING,3,has_dxperience_metadata,INFO,known_creator,Saved in DXperience,The document was processed and saved in DXperience - software for designing other software.
021ef629-d1b4-459f-a2af-b178017583ca,WARNING,4,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
022c061c-c7a4-4ae9-b5f3-b178012998ce,WARNING,1,screenshot,RISK,content_hiding,Screenshot,This image contains screenshot which may be a policy violation.
022c061c-c7a4-4ae9-b5f3-b178012998ce,WARNING,2,low_resolution,INFO,low_quality_image,Document has low resolution,Resolution of images stored in this document is too low for reliable analysis. Some detectors may be disabled.
023c8f32-8ef1-47ae-8d14-b179001b0d45,WARNING,1,digital_print,RISK,content_hiding,Digital print,This document was converted directly from a digital PDF to an image. This is highly suspicious as there is no legitimate reason to do so.
023c8f32-8ef1-47ae-8d14-b179001b0d45,WARNING,2,is_edited_with_samsung_photo_editor,RISK,exif,Edited with Samsung Photo Editor,"This photo contains metadata from a Samsung device which suggests it was edited at least once on the device. While the editor is often used to crop or enhance photos with filters, it can also add artificial text layers or remove content via smoothing and other tools."
023c8f32-8ef1-47ae-8d14-b179001b0d45,WARNING,3,has_size_changed,RISK,metadata,The image resolution has been changed,The metadata of this image suggest that the image was resized or cropped.
0267646f-6054-479d-bdf6-b1db016ac660,WARNING,1,digital_print,RISK,content_hiding,Digital print,This document was converted directly from a digital PDF to an image. This is highly suspicious as there is no legitimate reason to do so.
0267646f-6054-479d-bdf6-b1db016ac660,WARNING,2,low_resolution,INFO,low_quality_image,Document has low resolution,Resolution of images stored in this document is too low for reliable analysis. Some detectors may be disabled.
0267646f-6054-479d-bdf6-b1db016ac660,WARNING,3,has_size_changed,RISK,metadata,The image resolution has been changed,The metadata of this image suggest that the image was resized or cropped.
029c5dc6-2149-4a63-9774-b1db016b06cd,WARNING,1,screenshot,RISK,content_hiding,Screenshot,This image contains screenshot which may be a policy violation.
02bd5836-ea88-43f7-a97e-b17801766512,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
02bd5836-ea88-43f7-a97e-b17801766512,WARNING,2,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
02bd5836-ea88-43f7-a97e-b17801766512,WARNING,3,has_dxperience_metadata,INFO,known_creator,Saved in DXperience,The document was processed and saved in DXperience - software for designing other software.
02bd5836-ea88-43f7-a97e-b17801766512,WARNING,4,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
02c7f4b0-9a1c-4bdf-902a-b1db016a9db6,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
02c7f4b0-9a1c-4bdf-902a-b1db016a9db6,WARNING,2,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
02c7f4b0-9a1c-4bdf-902a-b1db016a9db6,WARNING,3,has_crystal_reports_metadata,INFO,known_creator,Saved in SAP Crystal Reports,The document was processed and saved in SAP Crystal Reports - SAP server suite for generating reports.
02cf451f-f743-41e1-93c8-b179002da24a,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
02cf451f-f743-41e1-93c8-b179002da24a,WARNING,2,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
02cf451f-f743-41e1-93c8-b179002da24a,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
02cf451f-f743-41e1-93c8-b179002da24a,WARNING,4,has_link_annotations,INFO,annotations,Contains link annotations,"This document contains a hyphertext link to a destination inside or outside of the document, e.g. a website."
02cf451f-f743-41e1-93c8-b179002da24a,WARNING,5,has_unknown_pdf_comments,RISK,modifications,Contains uncommon PDF comments in PDF data,This document contains uncommon PDF comments. This might be a relic of a PDF editor.
02cf451f-f743-41e1-93c8-b179002da24a,WARNING,6,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
02db0ee3-8f7b-42e3-bad6-b1db016af0ba,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
02db0ee3-8f7b-42e3-bad6-b1db016af0ba,WARNING,2,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
02db0ee3-8f7b-42e3-bad6-b1db016af0ba,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
02db0ee3-8f7b-42e3-bad6-b1db016af0ba,WARNING,4,has_link_annotations,INFO,annotations,Contains link annotations,"This document contains a hyphertext link to a destination inside or outside of the document, e.g. a website."
02db0ee3-8f7b-42e3-bad6-b1db016af0ba,WARNING,5,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
02db0ee3-8f7b-42e3-bad6-b1db016af0ba,WARNING,6,has_unknown_pdf_comments,RISK,modifications,Contains uncommon PDF comments in PDF data,This document contains uncommon PDF comments. This might be a relic of a PDF editor.
02dc1a25-532b-4d82-81ca-b1db016ac019,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
02dc1a25-532b-4d82-81ca-b1db016ac019,WARNING,2,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
02dc1a25-532b-4d82-81ca-b1db016ac019,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
02dc1a25-532b-4d82-81ca-b1db016ac019,WARNING,4,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
02dc1a25-532b-4d82-81ca-b1db016ac019,WARNING,5,has_unknown_pdf_comments,RISK,modifications,Contains uncommon PDF comments in PDF data,This document contains uncommon PDF comments. This might be a relic of a PDF editor.
02dc1a25-532b-4d82-81ca-b1db016ac019,WARNING,6,has_link_annotations,INFO,annotations,Contains link annotations,"This document contains a hyphertext link to a destination inside or outside of the document, e.g. a website."
02e7abe6-9745-4079-a754-b1db016aa3f2,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
02e7abe6-9745-4079-a754-b1db016aa3f2,WARNING,2,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
02e7abe6-9745-4079-a754-b1db016aa3f2,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
02e7abe6-9745-4079-a754-b1db016aa3f2,WARNING,4,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
02e7abe6-9745-4079-a754-b1db016aa3f2,WARNING,5,has_unknown_pdf_comments,RISK,modifications,Contains uncommon PDF comments in PDF data,This document contains uncommon PDF comments. This might be a relic of a PDF editor.
02e7abe6-9745-4079-a754-b1db016aa3f2,WARNING,6,has_link_annotations,INFO,annotations,Contains link annotations,"This document contains a hyphertext link to a destination inside or outside of the document, e.g. a website."
02eae743-3be6-41c4-84f3-b179001ae950,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
02eae743-3be6-41c4-84f3-b179001ae950,WARNING,2,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
02eae743-3be6-41c4-84f3-b179001ae950,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
02eae743-3be6-41c4-84f3-b179001ae950,WARNING,4,has_unknown_pdf_comments,RISK,modifications,Contains uncommon PDF comments in PDF data,This document contains uncommon PDF comments. This might be a relic of a PDF editor.
02eae743-3be6-41c4-84f3-b179001ae950,WARNING,5,has_link_annotations,INFO,annotations,Contains link annotations,"This document contains a hyphertext link to a destination inside or outside of the document, e.g. a website."
02eae743-3be6-41c4-84f3-b179001ae950,WARNING,6,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
02f01b66-695d-4904-b589-b1db016ac063,HIGH_RISK,1,in_transaction_cluster,RISK,serial_fraud,Serial fraud,"This image has visual content or metadata very similar to images already processed, indicating it is part of a series that used the same document-template, the same device, or the same scene composition to create multiple iterations of the document. This is a strong indication of fraud."
02f01b66-695d-4904-b589-b1db016ac063,HIGH_RISK,2,screenshot,RISK,content_hiding,Screenshot,This image contains screenshot which may be a policy violation.
02f528df-9748-412b-82ae-b179000e26dc,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
02f528df-9748-412b-82ae-b179000e26dc,WARNING,2,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
02f528df-9748-412b-82ae-b179000e26dc,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
02f528df-9748-412b-82ae-b179000e26dc,WARNING,4,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
02f528df-9748-412b-82ae-b179000e26dc,WARNING,5,has_link_annotations,INFO,annotations,Contains link annotations,"This document contains a hyphertext link to a destination inside or outside of the document, e.g. a website."
02f528df-9748-412b-82ae-b179000e26dc,WARNING,6,has_unknown_pdf_comments,RISK,modifications,Contains uncommon PDF comments in PDF data,This document contains uncommon PDF comments. This might be a relic of a PDF editor.
034fe2c5-657d-4d32-aa4f-b1db016ae775,HIGH_RISK,1,screenshot,RISK,content_hiding,Screenshot,This image contains screenshot which may be a policy violation.
034fe2c5-657d-4d32-aa4f-b1db016ae775,HIGH_RISK,2,in_transaction_cluster,RISK,serial_fraud,Serial fraud,"This image has visual content or metadata very similar to images already processed, indicating it is part of a series that used the same document-template, the same device, or the same scene composition to create multiple iterations of the document. This is a strong indication of fraud."
03580f22-9be5-4066-949e-b17900035d96,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
03580f22-9be5-4066-949e-b17900035d96,WARNING,2,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
03580f22-9be5-4066-949e-b17900035d96,WARNING,3,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
03580f22-9be5-4066-949e-b17900035d96,WARNING,4,has_dxperience_metadata,INFO,known_creator,Saved in DXperience,The document was processed and saved in DXperience - software for designing other software.
03654960-fcbc-47fd-a46b-b1780168b4e4,WARNING,1,digital_print,RISK,content_hiding,Digital print,This document was converted directly from a digital PDF to an image. This is highly suspicious as there is no legitimate reason to do so.
03654960-fcbc-47fd-a46b-b1780168b4e4,WARNING,2,low_resolution,INFO,low_quality_image,Document has low resolution,Resolution of images stored in this document is too low for reliable analysis. Some detectors may be disabled.
037acfe7-cb70-4509-853a-b1db016aad72,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
037acfe7-cb70-4509-853a-b1db016aad72,WARNING,2,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
037acfe7-cb70-4509-853a-b1db016aad72,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
